filename,width,height,class,xmin,ymin,xmax,ymax
output2137.png,1024,1024,nodule,567,364,604,403
output2138.png,1024,1024,nodule,611,417,661,488
output2138.png,1024,1024,nodule,360,458,395,508
output2139.png,1024,1024,nodule,583,424,634,525
output2140.png,1024,1024,nodule,572,391,654,495
output2151.png,1024,1024,nodule,403,524,450,578
output2152.png,1024,1024,nodule,387,517,429,581
output2152.png,1024,1024,nodule,322,605,412,680
output2152.png,1024,1024,nodule,632,508,661,549
output2156.png,1024,1024,nodule,356,457,402,503
output2156.png,1024,1024,nodule,619,364,654,414
output2156.png,1024,1024,nodule,771,466,812,524
output2188.png,1024,1024,nodule,247,534,341,598
output22.png,1024,1024,nodule,360,397,422,444
output22.png,1024,1024,nodule,348,475,382,521
output2201.png,1024,1024,nodule,375,366,438,411
output2201.png,1024,1024,nodule,356,438,408,484
output2204.png,1024,1024,nodule,399,448,445,474
output2204.png,1024,1024,nodule,312,584,341,610
output2212.png,1024,1024,nodule,370,496,399,526
output2216.png,1024,1024,nodule,366,443,411,539
output2238.png,1024,1024,nodule,302,391,362,440
output2238.png,1024,1024,nodule,554,347,593,396
output2243.png,1024,1024,nodule,341,488,404,577
output2246.png,1024,1024,nodule,298,518,369,611
output2249.png,1024,1024,nodule,623,534,689,602
output2249.png,1024,1024,nodule,635,632,683,669
output2253.png,1024,1024,nodule,611,451,671,528
output2253.png,1024,1024,nodule,341,538,408,605
output2253.png,1024,1024,nodule,335,646,419,684
output2254.png,1024,1024,nodule,316,469,381,523
output2254.png,1024,1024,nodule,294,531,349,662
output2254.png,1024,1024,nodule,555,435,609,517
output2254.png,1024,1024,nodule,668,572,693,594
output226.png,1024,1024,nodule,376,415,460,598
output226.png,1024,1024,nodule,604,386,678,483
output226.png,1024,1024,nodule,369,626,426,654
output2269.png,1024,1024,nodule,356,588,388,617
output227.png,1024,1024,nodule,351,521,410,610
output227.png,1024,1024,nodule,345,653,386,684
output227.png,1024,1024,nodule,352,428,416,517
output227.png,1024,1024,nodule,368,370,396,402
output2275.png,1024,1024,nodule,418,369,446,391
output2275.png,1024,1024,nodule,380,406,451,466
output2275.png,1024,1024,nodule,638,358,677,392
output2291.png,1024,1024,nodule,331,380,411,529
output23.png,1024,1024,nodule,414,464,436,498
output230.png,1024,1024,nodule,365,406,444,475
output230.png,1024,1024,nodule,602,366,670,436
output231.png,1024,1024,nodule,372,435,435,506
output231.png,1024,1024,nodule,589,399,669,482
output2315.png,1024,1024,nodule,267,401,337,452
output2318.png,1024,1024,nodule,272,520,372,566
output2318.png,1024,1024,nodule,313,400,384,487
output2319.png,1024,1024,nodule,343,400,397,492
output2319.png,1024,1024,nodule,596,397,630,491
output2320.png,1024,1024,nodule,332,453,393,522
output2321.png,1024,1024,nodule,347,451,407,560
output2321.png,1024,1024,nodule,624,490,669,552
output2322.png,1024,1024,nodule,370,432,456,535
output2322.png,1024,1024,nodule,374,577,426,643
output2322.png,1024,1024,nodule,656,418,693,511
output2339.png,1024,1024,nodule,376,451,440,582
output2341.png,1024,1024,nodule,425,391,467,445
output2341.png,1024,1024,nodule,391,458,431,528
output2341.png,1024,1024,nodule,365,546,446,617
output2341.png,1024,1024,nodule,645,343,703,456
output2342.png,1024,1024,nodule,668,373,690,395
output2342.png,1024,1024,nodule,416,385,456,450
output2344.png,1024,1024,nodule,335,383,395,454
output2344.png,1024,1024,nodule,269,463,369,540
output2344.png,1024,1024,nodule,227,547,304,651
output2344.png,1024,1024,nodule,630,366,698,437
output2345.png,1024,1024,nodule,381,367,449,455
output2345.png,1024,1024,nodule,385,506,442,551
output2345.png,1024,1024,nodule,655,399,675,415
output2346.png,1024,1024,nodule,438,461,498,502
output2346.png,1024,1024,nodule,434,554,483,581
output2346.png,1024,1024,nodule,700,480,721,508
output2348.png,1024,1024,nodule,353,380,421,440
output2348.png,1024,1024,nodule,850,447,891,477
output235.png,1024,1024,nodule,370,492,448,584
output235.png,1024,1024,nodule,368,617,415,636
output235.png,1024,1024,nodule,669,508,718,553
output235.png,1024,1024,nodule,638,416,687,459
output2352.png,1024,1024,nodule,582,322,623,355
output2353.png,1024,1024,nodule,605,388,663,457
output2353.png,1024,1024,nodule,387,419,444,487
output2353.png,1024,1024,nodule,366,511,400,547
output2353.png,1024,1024,nodule,349,600,386,619
output2353.png,1024,1024,nodule,829,593,875,641
output237.png,1024,1024,nodule,382,543,413,569
output237.png,1024,1024,nodule,426,500,478,571
output237.png,1024,1024,nodule,431,351,499,492
output239.png,1024,1024,nodule,326,510,397,594
output239.png,1024,1024,nodule,282,599,334,710
output2390.png,1024,1024,nodule,359,430,398,462
output2390.png,1024,1024,nodule,326,474,422,502
output2390.png,1024,1024,nodule,330,509,369,540
output2390.png,1024,1024,nodule,242,554,345,588
output2392.png,1024,1024,nodule,342,421,417,475
output2392.png,1024,1024,nodule,348,512,391,534
output2394.png,1024,1024,nodule,297,513,421,620
output2394.png,1024,1024,nodule,327,637,403,755
output2394.png,1024,1024,nodule,675,524,702,546
output2395.png,1024,1024,nodule,339,469,408,548
output2395.png,1024,1024,nodule,352,559,386,589
output2395.png,1024,1024,nodule,350,622,392,667
output2395.png,1024,1024,nodule,270,649,349,700
output2398.png,1024,1024,nodule,319,443,410,531
output2398.png,1024,1024,nodule,289,539,357,597
output2398.png,1024,1024,nodule,328,650,378,679
output2398.png,1024,1024,nodule,650,394,685,415
output2398.png,1024,1024,nodule,664,472,684,496
output24.png,1024,1024,nodule,375,447,419,489
output24.png,1024,1024,nodule,654,459,671,477
output24.png,1024,1024,nodule,613,398,661,462
output2434.png,1024,1024,nodule,434,398,503,450
output2434.png,1024,1024,nodule,672,364,726,440
output2434.png,1024,1024,nodule,847,674,884,715
output2435.png,1024,1024,nodule,335,377,402,425
output2436.png,1024,1024,nodule,389,310,438,376
output2437.png,1024,1024,nodule,397,384,445,426
output2439.png,1024,1024,nodule,360,354,404,398
output2440.png,1024,1024,nodule,408,360,462,445
output2440.png,1024,1024,nodule,629,337,678,389
output2441.png,1024,1024,nodule,424,363,475,440
output2441.png,1024,1024,nodule,652,376,682,410
output2442.png,1024,1024,nodule,396,346,460,404
output2445.png,1024,1024,nodule,353,372,400,451
output2473.png,1024,1024,nodule,336,454,392,565
output248.png,1024,1024,nodule,331,537,390,621
output248.png,1024,1024,nodule,367,481,426,531
output2504.png,1024,1024,nodule,338,502,408,647
output2504.png,1024,1024,nodule,360,440,409,459
output2504.png,1024,1024,nodule,636,456,655,479
output251.png,1024,1024,nodule,352,506,425,712
output252.png,1024,1024,nodule,313,738,382,782
output252.png,1024,1024,nodule,348,596,410,674
output252.png,1024,1024,nodule,304,662,346,708
output2526.png,1024,1024,nodule,614,413,662,458
output2526.png,1024,1024,nodule,348,428,391,472
output2527.png,1024,1024,nodule,619,419,663,457
output2528.png,1024,1024,nodule,609,441,662,484
output253.png,1024,1024,nodule,352,526,455,597
output253.png,1024,1024,nodule,379,446,435,515
output253.png,1024,1024,nodule,619,432,639,473
output2531.png,1024,1024,nodule,334,501,416,564
output2531.png,1024,1024,nodule,310,577,389,639
output2533.png,1024,1024,nodule,785,759,857,803
output2533.png,1024,1024,nodule,330,489,428,728
output2533.png,1024,1024,nodule,598,459,685,623
output2533.png,1024,1024,nodule,316,734,386,840
output2539.png,1024,1024,nodule,273,364,352,473
output255.png,1024,1024,nodule,360,576,391,600
output255.png,1024,1024,nodule,330,662,366,696
output255.png,1024,1024,nodule,615,562,652,590
output255.png,1024,1024,nodule,178,758,207,800
output255.png,1024,1024,nodule,808,800,824,817
output2550.png,1024,1024,nodule,347,421,400,475
output2550.png,1024,1024,nodule,301,481,368,542
output2550.png,1024,1024,nodule,104,666,134,689
output2552.png,1024,1024,nodule,644,438,667,462
output2552.png,1024,1024,nodule,352,234,385,259
output2554.png,1024,1024,nodule,363,547,407,576
output2574.png,1024,1024,nodule,355,385,419,451
output2574.png,1024,1024,nodule,344,477,401,501
output2574.png,1024,1024,nodule,334,535,382,570
output2574.png,1024,1024,nodule,323,603,387,640
output2575.png,1024,1024,nodule,365,480,441,537
output2575.png,1024,1024,nodule,237,558,420,713
output2575.png,1024,1024,nodule,187,710,233,748
output2575.png,1024,1024,nodule,615,429,669,466
output258.png,1024,1024,nodule,363,591,434,694
output258.png,1024,1024,nodule,323,694,355,718
output258.png,1024,1024,nodule,340,728,386,764
output258.png,1024,1024,nodule,219,769,278,813
output258.png,1024,1024,nodule,134,816,226,880
output258.png,1024,1024,nodule,186,754,210,777
output2588.png,1024,1024,nodule,386,416,473,586
output259.png,1024,1024,nodule,351,507,443,625
output259.png,1024,1024,nodule,313,620,362,652
output259.png,1024,1024,nodule,151,704,181,730
output259.png,1024,1024,nodule,834,782,849,799
output2590.png,1024,1024,nodule,337,506,400,647
output2591.png,1024,1024,nodule,383,503,437,564
output2591.png,1024,1024,nodule,348,575,404,626
output2591.png,1024,1024,nodule,676,506,700,551
output2592.png,1024,1024,nodule,643,460,711,522
output2592.png,1024,1024,nodule,363,482,428,529
output2593.png,1024,1024,nodule,360,450,397,479
output2593.png,1024,1024,nodule,597,416,653,465
output260.png,1024,1024,nodule,293,598,325,625
output260.png,1024,1024,nodule,348,506,393,574
output260.png,1024,1024,nodule,560,391,586,443
output2600.png,1024,1024,nodule,353,418,408,462
output2600.png,1024,1024,nodule,295,371,423,404
output2603.png,1024,1024,nodule,341,358,424,478
output2603.png,1024,1024,nodule,312,521,405,574
output2608.png,1024,1024,nodule,756,514,789,550
output2608.png,1024,1024,nodule,342,478,430,554
output2608.png,1024,1024,nodule,438,418,458,439
output2609.png,1024,1024,nodule,388,309,475,467
output2611.png,1024,1024,nodule,328,337,424,447
output2614.png,1024,1024,nodule,384,351,452,532
output262.png,1024,1024,nodule,345,532,427,636
output262.png,1024,1024,nodule,307,652,368,721
output262.png,1024,1024,nodule,285,310,327,340
output262.png,1024,1024,nodule,251,712,269,732
output262.png,1024,1024,nodule,161,754,182,772
output2631.png,1024,1024,nodule,323,430,433,532
output2631.png,1024,1024,nodule,218,558,250,584
output2631.png,1024,1024,nodule,209,651,245,677
output2634.png,1024,1024,nodule,363,438,433,491
output2634.png,1024,1024,nodule,604,396,648,434
output2637.png,1024,1024,nodule,401,386,475,558
output2637.png,1024,1024,nodule,651,409,704,488
output2637.png,1024,1024,nodule,678,531,712,556
output2647.png,1024,1024,nodule,378,393,463,570
output2647.png,1024,1024,nodule,644,390,697,433
output2648.png,1024,1024,nodule,315,410,381,488
output2648.png,1024,1024,nodule,582,394,639,443
output2651.png,1024,1024,nodule,326,391,429,591
output2651.png,1024,1024,nodule,597,391,656,477
output2659.png,1024,1024,nodule,361,480,430,675
output2659.png,1024,1024,nodule,671,552,742,627
output2665.png,1024,1024,nodule,356,467,430,551
output2665.png,1024,1024,nodule,349,614,402,656
output2666.png,1024,1024,nodule,285,587,375,662
output2666.png,1024,1024,nodule,255,754,309,791
output2667.png,1024,1024,nodule,346,436,434,541
output2668.png,1024,1024,nodule,387,478,463,549
output2668.png,1024,1024,nodule,382,553,442,611
output2669.png,1024,1024,nodule,336,538,372,597
output2669.png,1024,1024,nodule,348,490,415,528
output2669.png,1024,1024,nodule,315,718,375,755
output2669.png,1024,1024,nodule,663,479,685,496
output267.png,1024,1024,nodule,383,541,451,593
output267.png,1024,1024,nodule,362,629,400,651
output2670.png,1024,1024,nodule,346,415,425,543
output2672.png,1024,1024,nodule,359,514,422,549
output2672.png,1024,1024,nodule,597,408,681,534
output2673.png,1024,1024,nodule,610,463,669,497
output2678.png,1024,1024,nodule,306,454,379,615
output2678.png,1024,1024,nodule,596,440,632,467
output2688.png,1024,1024,nodule,324,406,411,465
output2688.png,1024,1024,nodule,370,494,397,517
output2688.png,1024,1024,nodule,297,553,326,575
output269.png,1024,1024,nodule,415,363,440,390
output269.png,1024,1024,nodule,406,415,427,432
output269.png,1024,1024,nodule,324,482,370,518
output269.png,1024,1024,nodule,641,402,687,439
output2697.png,1024,1024,nodule,681,497,768,703
output2699.png,1024,1024,nodule,339,369,442,495
output2707.png,1024,1024,nodule,301,433,397,637
output2708.png,1024,1024,nodule,334,411,423,489
output2708.png,1024,1024,nodule,309,506,423,553
output2708.png,1024,1024,nodule,625,421,657,443
output271.png,1024,1024,nodule,349,449,426,591
output271.png,1024,1024,nodule,575,406,674,587
output271.png,1024,1024,nodule,290,592,315,611
output271.png,1024,1024,nodule,289,614,343,649
output2722.png,1024,1024,nodule,400,428,478,479
output2722.png,1024,1024,nodule,367,494,462,550
output2722.png,1024,1024,nodule,338,570,468,627
output2722.png,1024,1024,nodule,639,439,696,481
output2723.png,1024,1024,nodule,398,394,482,446
output2723.png,1024,1024,nodule,376,445,471,517
output2723.png,1024,1024,nodule,673,406,741,447
output2724.png,1024,1024,nodule,645,404,689,454
output2724.png,1024,1024,nodule,401,397,486,461
output2724.png,1024,1024,nodule,411,477,461,516
output2724.png,1024,1024,nodule,672,491,700,523
output2725.png,1024,1024,nodule,691,428,760,480
output2725.png,1024,1024,nodule,368,420,497,606
output2725.png,1024,1024,nodule,730,514,763,550
output2728.png,1024,1024,nodule,297,447,412,516
output2728.png,1024,1024,nodule,606,390,660,432
output2730.png,1024,1024,nodule,349,468,413,525
output2730.png,1024,1024,nodule,341,554,410,638
output2735.png,1024,1024,nodule,263,374,317,403
output2738.png,1024,1024,nodule,308,223,345,254
output2752.png,1024,1024,nodule,267,426,348,491
output2757.png,1024,1024,nodule,247,621,318,669
output2762.png,1024,1024,nodule,435,401,497,447
output2762.png,1024,1024,nodule,400,454,450,519
output2762.png,1024,1024,nodule,394,565,458,653
output2762.png,1024,1024,nodule,656,403,752,514
output2762.png,1024,1024,nodule,654,401,750,512
output2762.png,1024,1024,nodule,250,691,298,731
output2762.png,1024,1024,nodule,781,700,826,728
output2762.png,1024,1024,nodule,723,552,760,584
output2769.png,1024,1024,nodule,289,564,349,595
output2769.png,1024,1024,nodule,207,603,260,638
output2770.png,1024,1024,nodule,332,505,382,537
output2770.png,1024,1024,nodule,632,419,658,454
output2771.png,1024,1024,nodule,312,397,430,542
output2771.png,1024,1024,nodule,850,614,887,646
output278.png,1024,1024,nodule,376,436,465,597
output278.png,1024,1024,nodule,601,425,671,566
output278.png,1024,1024,nodule,266,658,318,704
output278.png,1024,1024,nodule,363,717,409,748
output278.png,1024,1024,nodule,745,754,803,824
output2783.png,1024,1024,nodule,393,444,473,524
output2785.png,1024,1024,nodule,339,449,419,500
output2785.png,1024,1024,nodule,330,506,387,541
output2789.png,1024,1024,nodule,344,454,415,549
output279.png,1024,1024,nodule,337,482,440,734
output279.png,1024,1024,nodule,771,599,804,634
output279.png,1024,1024,nodule,807,758,856,816
output279.png,1024,1024,nodule,195,587,230,613
output279.png,1024,1024,nodule,402,432,419,454
output2791.png,1024,1024,nodule,341,412,421,543
output2792.png,1024,1024,nodule,325,467,368,514
output2796.png,1024,1024,nodule,252,421,334,545
output280.png,1024,1024,nodule,372,454,449,657
output2804.png,1024,1024,nodule,404,429,459,465
output2804.png,1024,1024,nodule,375,469,444,515
output2804.png,1024,1024,nodule,314,546,406,595
output2808.png,1024,1024,nodule,375,419,476,551
output2819.png,1024,1024,nodule,415,306,472,337
output2819.png,1024,1024,nodule,391,405,463,459
output2819.png,1024,1024,nodule,385,514,423,556
output282.png,1024,1024,nodule,407,481,460,602
output282.png,1024,1024,nodule,632,459,657,484
output282.png,1024,1024,nodule,436,456,467,474
output2820.png,1024,1024,nodule,364,450,425,536
output2823.png,1024,1024,nodule,659,359,695,389
output2823.png,1024,1024,nodule,671,414,711,442
output2826.png,1024,1024,nodule,308,425,384,480
output2826.png,1024,1024,nodule,281,525,365,567
output2826.png,1024,1024,nodule,571,400,603,434
output2827.png,1024,1024,nodule,375,394,418,436
output2827.png,1024,1024,nodule,604,372,632,404
output2828.png,1024,1024,nodule,349,461,401,518
output2828.png,1024,1024,nodule,325,582,371,617
output2828.png,1024,1024,nodule,585,385,641,422
output2828.png,1024,1024,nodule,615,469,667,493
output2828.png,1024,1024,nodule,782,666,816,688
output2829.png,1024,1024,nodule,358,484,404,612
output2829.png,1024,1024,nodule,609,427,671,521
output2829.png,1024,1024,nodule,362,670,400,699
output283.png,1024,1024,nodule,379,414,463,505
output283.png,1024,1024,nodule,777,499,841,560
output283.png,1024,1024,nodule,760,384,804,418
output283.png,1024,1024,nodule,841,492,897,589
output283.png,1024,1024,nodule,352,451,373,478
output2832.png,1024,1024,nodule,323,384,426,490
output2832.png,1024,1024,nodule,256,532,369,608
output2832.png,1024,1024,nodule,663,417,682,436
output2834.png,1024,1024,nodule,665,288,711,321
output2834.png,1024,1024,nodule,589,456,637,539
output2834.png,1024,1024,nodule,227,550,266,588
output2847.png,1024,1024,nodule,351,456,438,541
output2847.png,1024,1024,nodule,634,465,677,504
output2851.png,1024,1024,nodule,363,425,426,482
output2851.png,1024,1024,nodule,324,486,415,530
output2851.png,1024,1024,nodule,255,584,319,621
output2851.png,1024,1024,nodule,322,567,397,629
output2851.png,1024,1024,nodule,626,445,661,483
output2851.png,1024,1024,nodule,175,629,224,658
output2851.png,1024,1024,nodule,737,555,804,610
output2853.png,1024,1024,nodule,350,402,416,451
output2853.png,1024,1024,nodule,286,499,374,564
output2853.png,1024,1024,nodule,640,368,667,472
output2853.png,1024,1024,nodule,820,569,862,608
output2854.png,1024,1024,nodule,410,563,438,597
output2854.png,1024,1024,nodule,394,636,437,669
output2854.png,1024,1024,nodule,774,615,817,658
output2854.png,1024,1024,nodule,425,500,469,539
output2857.png,1024,1024,nodule,382,403,449,478
output2857.png,1024,1024,nodule,356,500,441,542
output2857.png,1024,1024,nodule,665,410,681,439
output2861.png,1024,1024,nodule,375,417,431,447
output2864.png,1024,1024,nodule,382,450,443,502
output2864.png,1024,1024,nodule,345,507,434,552
output2864.png,1024,1024,nodule,632,467,662,503
output2864.png,1024,1024,nodule,179,651,288,686
output2865.png,1024,1024,nodule,308,498,392,581
output2876.png,1024,1024,nodule,367,477,442,528
output2876.png,1024,1024,nodule,345,548,398,581
output2888.png,1024,1024,nodule,385,403,441,501
output2889.png,1024,1024,nodule,373,428,422,466
output2889.png,1024,1024,nodule,336,485,426,569
output2889.png,1024,1024,nodule,331,584,388,632
output2889.png,1024,1024,nodule,667,422,701,444
output2890.png,1024,1024,nodule,352,391,423,479
output2895.png,1024,1024,nodule,296,423,392,479
output2895.png,1024,1024,nodule,388,350,431,420
output2895.png,1024,1024,nodule,626,340,670,402
output291.png,1024,1024,nodule,680,409,723,469
output291.png,1024,1024,nodule,230,573,317,644
output291.png,1024,1024,nodule,253,509,292,532
output291.png,1024,1024,nodule,299,435,379,579
output291.png,1024,1024,nodule,326,287,413,436
output2917.png,1024,1024,nodule,633,379,700,490
output2917.png,1024,1024,nodule,361,425,446,566
output2917.png,1024,1024,nodule,350,570,397,613
output293.png,1024,1024,nodule,375,347,412,373
output293.png,1024,1024,nodule,375,416,438,476
output293.png,1024,1024,nodule,354,483,406,532
output295.png,1024,1024,nodule,602,408,629,444
output2959.png,1024,1024,nodule,323,469,406,566
output2964.png,1024,1024,nodule,415,463,459,543
output2964.png,1024,1024,nodule,629,414,711,514
output2968.png,1024,1024,nodule,389,449,478,539
output2968.png,1024,1024,nodule,394,580,452,621
output2968.png,1024,1024,nodule,399,643,457,706
output2968.png,1024,1024,nodule,264,640,310,698
output297.png,1024,1024,nodule,391,579,459,627
output297.png,1024,1024,nodule,412,506,467,569
output2970.png,1024,1024,nodule,278,567,375,677
output2970.png,1024,1024,nodule,313,812,356,864
output2972.png,1024,1024,nodule,325,475,392,633
output2972.png,1024,1024,nodule,312,758,374,828
output298.png,1024,1024,nodule,389,485,431,522
output298.png,1024,1024,nodule,336,614,370,640
output298.png,1024,1024,nodule,359,525,432,603
output298.png,1024,1024,nodule,397,293,423,318
output2980.png,1024,1024,nodule,367,474,423,520
output2980.png,1024,1024,nodule,634,414,683,480
output299.png,1024,1024,nodule,341,612,393,670
output299.png,1024,1024,nodule,363,543,414,580
output2993.png,1024,1024,nodule,584,403,626,429
output2993.png,1024,1024,nodule,353,405,384,428
output2993.png,1024,1024,nodule,204,447,226,469
output2994.png,1024,1024,nodule,349,580,393,665
output2994.png,1024,1024,nodule,615,538,685,617
output2994.png,1024,1024,nodule,613,536,683,615
output2994.png,1024,1024,nodule,233,634,270,673
output2995.png,1024,1024,nodule,656,456,706,531
output2997.png,1024,1024,nodule,613,443,659,502
output3004.png,1024,1024,nodule,600,408,711,562
output3006.png,1024,1024,nodule,355,428,418,459
output3009.png,1024,1024,nodule,330,408,410,514
output3009.png,1024,1024,nodule,668,412,704,465
output301.png,1024,1024,nodule,393,252,430,284
output301.png,1024,1024,nodule,416,354,444,393
output301.png,1024,1024,nodule,270,439,289,462
output301.png,1024,1024,nodule,375,427,415,470
output301.png,1024,1024,nodule,320,647,438,729
output301.png,1024,1024,nodule,361,484,449,643
output301.png,1024,1024,nodule,278,657,308,690
output301.png,1024,1024,nodule,278,558,372,590
output3013.png,1024,1024,nodule,286,443,408,611
output3015.png,1024,1024,nodule,352,418,430,527
output3015.png,1024,1024,nodule,619,408,650,461
output302.png,1024,1024,nodule,347,397,410,442
output302.png,1024,1024,nodule,390,326,420,364
output302.png,1024,1024,nodule,285,528,322,552
output303.png,1024,1024,nodule,366,476,426,556
output3030.png,1024,1024,nodule,386,447,468,651
output3030.png,1024,1024,nodule,656,440,712,479
output304.png,1024,1024,nodule,404,469,452,529
output304.png,1024,1024,nodule,389,532,433,573
output305.png,1024,1024,nodule,393,470,430,516
output305.png,1024,1024,nodule,343,532,410,588
output3056.png,1024,1024,nodule,354,425,421,528
output306.png,1024,1024,nodule,378,485,447,580
output306.png,1024,1024,nodule,367,584,415,624
output3068.png,1024,1024,nodule,291,369,357,547
output3068.png,1024,1024,nodule,273,558,364,610
output307.png,1024,1024,nodule,387,480,477,588
output307.png,1024,1024,nodule,381,613,415,636
output3071.png,1024,1024,nodule,363,466,436,588
output308.png,1024,1024,nodule,400,495,435,517
output308.png,1024,1024,nodule,393,522,443,606
output3083.png,1024,1024,nodule,318,353,412,637
output3083.png,1024,1024,nodule,620,329,679,450
output309.png,1024,1024,nodule,438,491,467,510
output309.png,1024,1024,nodule,449,210,481,240
output309.png,1024,1024,nodule,414,537,482,621
output309.png,1024,1024,nodule,388,633,427,669
output3096.png,1024,1024,nodule,408,469,480,510
output3096.png,1024,1024,nodule,339,596,432,699
output3096.png,1024,1024,nodule,740,607,778,643
output310.png,1024,1024,nodule,394,235,436,273
output310.png,1024,1024,nodule,415,347,450,377
output310.png,1024,1024,nodule,357,428,446,627
output3100.png,1024,1024,nodule,410,495,463,562
output3100.png,1024,1024,nodule,373,614,425,649
output3101.png,1024,1024,nodule,466,534,525,568
output3101.png,1024,1024,nodule,415,669,477,706
output3111.png,1024,1024,nodule,390,340,462,388
output3111.png,1024,1024,nodule,381,414,430,521
output3118.png,1024,1024,nodule,361,464,421,512
output3118.png,1024,1024,nodule,345,550,392,595
output3121.png,1024,1024,nodule,338,371,400,445
output3125.png,1024,1024,nodule,352,355,405,436
output3130.png,1024,1024,nodule,386,332,444,373
output3130.png,1024,1024,nodule,338,410,412,519
output3130.png,1024,1024,nodule,642,284,734,372
output3130.png,1024,1024,nodule,686,406,748,462
output3130.png,1024,1024,nodule,779,491,806,510
output3132.png,1024,1024,nodule,419,371,479,455
output3132.png,1024,1024,nodule,409,499,461,539
output3132.png,1024,1024,nodule,638,357,697,406
output3133.png,1024,1024,nodule,367,354,428,391
output3137.png,1024,1024,nodule,387,426,437,480
output3138.png,1024,1024,nodule,322,533,400,585
output3139.png,1024,1024,nodule,396,421,442,448
output3142.png,1024,1024,nodule,352,424,415,499
output3145.png,1024,1024,nodule,293,473,397,687
output3145.png,1024,1024,nodule,242,712,343,768
output3145.png,1024,1024,nodule,690,629,831,777
output3150.png,1024,1024,nodule,339,480,467,673
output3166.png,1024,1024,nodule,357,437,464,614
output3166.png,1024,1024,nodule,647,482,679,512
output3167.png,1024,1024,nodule,335,366,442,542
output317.png,1024,1024,nodule,345,429,435,548
output317.png,1024,1024,nodule,396,388,450,412
output3177.png,1024,1024,nodule,330,562,421,690
output3177.png,1024,1024,nodule,289,735,381,796
output3177.png,1024,1024,nodule,756,723,844,769
output318.png,1024,1024,nodule,380,452,452,564
output318.png,1024,1024,nodule,426,404,458,421
output318.png,1024,1024,nodule,623,403,653,429
output318.png,1024,1024,nodule,297,258,337,287
output318.png,1024,1024,nodule,586,260,610,285
output319.png,1024,1024,nodule,338,421,414,543
output319.png,1024,1024,nodule,593,371,655,461
output3196.png,1024,1024,nodule,362,447,415,569
output3196.png,1024,1024,nodule,639,412,666,441
output3197.png,1024,1024,nodule,360,431,427,597
output3197.png,1024,1024,nodule,615,428,660,467
output32.png,1024,1024,nodule,672,459,717,481
output32.png,1024,1024,nodule,699,506,738,550
output32.png,1024,1024,nodule,426,494,448,511
output32.png,1024,1024,nodule,382,521,445,569
output32.png,1024,1024,nodule,393,574,433,607
output320.png,1024,1024,nodule,404,476,448,511
output320.png,1024,1024,nodule,418,569,458,608
output3200.png,1024,1024,nodule,323,321,415,577
output3200.png,1024,1024,nodule,322,641,370,673
output3205.png,1024,1024,nodule,314,388,436,520
output3205.png,1024,1024,nodule,329,582,380,617
output3206.png,1024,1024,nodule,319,359,434,541
output3206.png,1024,1024,nodule,628,371,665,405
output3207.png,1024,1024,nodule,347,416,436,603
output321.png,1024,1024,nodule,347,405,441,486
output321.png,1024,1024,nodule,323,505,434,633
output321.png,1024,1024,nodule,267,523,307,547
output321.png,1024,1024,nodule,240,614,269,649
output321.png,1024,1024,nodule,690,511,756,563
output321.png,1024,1024,nodule,644,454,710,488
output321.png,1024,1024,nodule,607,347,691,453
output3212.png,1024,1024,nodule,331,432,453,606
output3212.png,1024,1024,nodule,642,420,675,448
output3215.png,1024,1024,nodule,290,440,385,631
output3218.png,1024,1024,nodule,270,254,363,381
output3218.png,1024,1024,nodule,579,245,630,291
output3218.png,1024,1024,nodule,273,106,377,243
output3218.png,1024,1024,nodule,674,147,743,214
output3219.png,1024,1024,nodule,357,541,415,678
output3219.png,1024,1024,nodule,333,714,388,745
output3219.png,1024,1024,nodule,616,517,680,579
output322.png,1024,1024,nodule,419,384,501,466
output322.png,1024,1024,nodule,326,503,375,529
output322.png,1024,1024,nodule,397,471,485,617
output322.png,1024,1024,nodule,354,581,393,620
output322.png,1024,1024,nodule,671,330,797,422
output322.png,1024,1024,nodule,713,436,792,492
output323.png,1024,1024,nodule,287,404,382,580
output323.png,1024,1024,nodule,607,363,687,486
output3232.png,1024,1024,nodule,300,515,371,577
output324.png,1024,1024,nodule,333,380,411,514
output324.png,1024,1024,nodule,567,333,636,440
output3240.png,1024,1024,nodule,335,382,404,440
output3240.png,1024,1024,nodule,389,262,422,288
output3240.png,1024,1024,nodule,268,284,301,303
output3242.png,1024,1024,nodule,308,555,391,605
output3242.png,1024,1024,nodule,330,609,371,650
output3242.png,1024,1024,nodule,635,425,676,503
output3244.png,1024,1024,nodule,315,465,404,589
output3244.png,1024,1024,nodule,613,440,682,511
output3245.png,1024,1024,nodule,301,463,380,560
output3245.png,1024,1024,nodule,623,373,693,461
output3248.png,1024,1024,nodule,354,416,400,443
output3248.png,1024,1024,nodule,605,378,642,407
output3249.png,1024,1024,nodule,363,404,452,610
output3269.png,1024,1024,nodule,351,480,419,529
output3269.png,1024,1024,nodule,292,581,386,674
output3269.png,1024,1024,nodule,616,487,638,517
output327.png,1024,1024,nodule,740,510,776,566
output327.png,1024,1024,nodule,362,295,422,387
output327.png,1024,1024,nodule,373,412,449,454
output327.png,1024,1024,nodule,341,549,367,646
output327.png,1024,1024,nodule,373,467,446,617
output327.png,1024,1024,nodule,825,563,878,640
